iter	Passed	Remaining
3873	4802	13793
3874	4805	13795
3875	4807	13797
3876	4809	13798
3877	4811	13800
3878	4813	13801
3879	4814	13799
3880	4816	13797
3881	4817	13795
3882	4818	13794
3883	4819	13792
3884	4820	13790
3885	4821	13788
3886	4822	13786
3887	4823	13784
3888	4824	13782
3889	4825	13780
3890	4826	13779
3891	4827	13777
3892	4828	13775
3893	4829	13773
3894	4830	13771
3895	4831	13770
3896	4832	13768
3897	4833	13766
3898	4834	13764
3899	4835	13762
3900	4836	13760
3901	4837	13759
3902	4838	13757
3903	4839	13755
3904	4841	13755
3905	4842	13753
3906	4844	13755
3907	4846	13756
3908	4847	13755
3909	4849	13753
3910	4850	13751
3911	4851	13749
3912	4852	13747
3913	4853	13746
3914	4854	13744
3915	4855	13742
3916	4856	13740
3917	4857	13739
3918	4858	13737
3919	4859	13735
3920	4860	13734
3921	4861	13732
3922	4862	13730
3923	4863	13728
3924	4864	13726
3925	4865	13724
3926	4866	13722
3927	4867	13720
3928	4868	13718
3929	4869	13717
3930	4870	13715
3931	4871	13713
3932	4873	13712
3933	4874	13711
3934	4876	13712
3935	4878	13712
3936	4879	13710
3937	4880	13708
3938	4881	13706
3939	4882	13704
3940	4883	13702
3941	4884	13700
3942	4885	13699
3943	4886	13697
3944	4887	13695
3945	4888	13694
3946	4889	13692
3947	4890	13690
3948	4891	13688
3949	4892	13686
3950	4893	13684
3951	4894	13683
3952	4895	13681
3953	4896	13679
3954	4897	13677
3955	4898	13675
3956	4900	13674
3957	4901	13673
3958	4903	13676
3959	4905	13676
3960	4906	13674
3961	4907	13672
3962	4908	13671
3963	4909	13669
3964	4910	13667
3965	4911	13665
3966	4912	13663
3967	4913	13661
3968	4914	13660
3969	4915	13658
3970	4916	13656
3971	4917	13654
3972	4919	13652
3973	4920	13651
3974	4921	13649
3975	4922	13647
3976	4923	13645
3977	4924	13643
3978	4925	13641
3979	4926	13639
3980	4927	13638
3981	4928	13636
3982	4929	13634
3983	4930	13633
3984	4931	13632
3985	4933	13633
3986	4935	13633
3987	4937	13632
3988	4938	13630
3989	4939	13629
3990	4940	13627
3991	4941	13625
3992	4942	13623
3993	4943	13621
3994	4944	13619
3995	4945	13617
3996	4946	13616
3997	4947	13614
3998	4948	13612
3999	4949	13610
4000	4950	13609
4001	4951	13607
4002	4952	13605
4003	4953	13603
4004	4954	13601
4005	4955	13600
4006	4956	13598
4007	4957	13596
4008	4958	13594
4009	4959	13592
4010	4960	13591
4011	4962	13591
4012	4964	13593
4013	4966	13592
4014	4967	13590
4015	4968	13588
4016	4969	13586
4017	4970	13584
4018	4971	13583
4019	4972	13581
4020	4973	13579
4021	4974	13577
4022	4975	13575
4023	4976	13574
4024	4977	13572
4025	4978	13570
4026	4979	13568
4027	4980	13567
4028	4982	13566
4029	4983	13565
4030	4984	13563
4031	4985	13561
4032	4986	13559
4033	4987	13558
4034	4988	13557
4035	4991	13558
4036	4993	13559
4037	4994	13558
4038	4995	13556
4039	4996	13554
4040	4997	13554
4041	4999	13553
4042	5000	13551
4043	5001	13549
4044	5002	13548
4045	5003	13546
4046	5004	13544
4047	5005	13542
4048	5006	13540
4049	5007	13538
4050	5008	13536
4051	5009	13534
4052	5010	13533
4053	5011	13531
4054	5012	13529
4055	5013	13528
4056	5014	13527
4057	5016	13525
4058	5017	13524
4059	5018	13522
4060	5019	13521
4061	5022	13523
4062	5023	13522
4063	5024	13521
4064	5025	13519
4065	5026	13517
4066	5027	13516
4067	5029	13514
4068	5030	13513
4069	5031	13512
4070	5032	13511
4071	5033	13509
4072	5034	13507
4073	5036	13506
4074	5037	13504
4075	5038	13502
4076	5039	13500
4077	5040	13498
4078	5041	13496
4079	5042	13494
4080	5043	13493
4081	5044	13491
4082	5045	13491
4083	5047	13490
4084	5048	13489
4085	5049	13488
4086	5053	13493
4087	5054	13492
4088	5056	13491
4089	5057	13489
4090	5058	13487
4091	5059	13486
4092	5060	13485
4093	5062	13484
4094	5063	13483
4095	5064	13481
4096	5065	13480
4097	5066	13478
4098	5067	13476
4099	5068	13474
4100	5069	13472
4101	5070	13470
4102	5071	13469
4103	5072	13467
4104	5073	13465
4105	5074	13463
4106	5075	13462
4107	5077	13462
4108	5078	13460
4109	5080	13462
4110	5082	13462
4111	5083	13460
4112	5084	13458
4113	5085	13457
4114	5086	13455
4115	5087	13453
4116	5088	13451
4117	5089	13449
4118	5090	13447
4119	5091	13446
4120	5093	13445
4121	5094	13443
4122	5095	13442
4123	5096	13440
4124	5097	13438
4125	5098	13436
4126	5099	13434
4127	5100	13433
4128	5101	13431
4129	5102	13429
4130	5103	13428
4131	5104	13426
4132	5105	13424
4133	5107	13423
4134	5108	13423
4135	5109	13422
4136	5112	13425
4137	5114	13425
4138	5115	13423
4139	5116	13421
4140	5117	13419
4141	5118	13418
4142	5119	13416
4143	5120	13414
4144	5121	13412
4145	5122	13411
4146	5124	13410
4147	5125	13409
4148	5126	13407
4149	5127	13405
4150	5128	13403
4151	5129	13402
4152	5130	13400
4153	5131	13398
4154	5132	13397
4155	5133	13395
4156	5135	13394
4157	5136	13393
4158	5140	13398
4159	5142	13401
4160	5144	13399
4161	5145	13398
4162	5147	13398
4163	5148	13396
4164	5149	13395
4165	5150	13393
4166	5151	13391
4167	5152	13390
4168	5153	13388
4169	5155	13388
4170	5156	13387
4171	5157	13386
4172	5159	13385
4173	5160	13384
4174	5161	13382
4175	5162	13380
4176	5163	13379
4177	5164	13377
4178	5165	13376
4179	5168	13379
4180	5170	13379
4181	5171	13377
4182	5172	13376
4183	5173	13374
4184	5174	13372
4185	5175	13370
4186	5176	13369
4187	5177	13367
4188	5179	13366
4189	5180	13364
4190	5181	13362
4191	5182	13360
4192	5183	13358
4193	5184	13357
4194	5185	13355
4195	5186	13355
4196	5187	13353
4197	5189	13352
4198	5190	13350
4199	5191	13348
4200	5192	13346
4201	5193	13344
4202	5194	13343
4203	5195	13341
4204	5198	13344
4205	5199	13343
4206	5200	13342
4207	5201	13340
4208	5202	13339
4209	5203	13337
4210	5204	13335
4211	5206	13333
4212	5207	13332
4213	5208	13330
4214	5209	13329
4215	5210	13327
4216	5211	13326
4217	5212	13324
4218	5213	13322
4219	5214	13321
4220	5215	13319
4221	5216	13317
4222	5217	13316
4223	5218	13314
4224	5220	13312
4225	5221	13310
4226	5222	13309
4227	5223	13307
4228	5224	13306
4229	5225	13304
4230	5226	13303
4231	5229	13305
4232	5230	13304
4233	5231	13302
4234	5232	13301
4235	5233	13299
4236	5234	13297
4237	5235	13296
4238	5236	13294
4239	5238	13292
4240	5239	13290
4241	5240	13289
4242	5241	13287
4243	5242	13285
4244	5243	13284
4245	5244	13282
4246	5245	13280
4247	5246	13278
4248	5247	13277
4249	5248	13275
4250	5249	13273
4251	5250	13272
4252	5251	13270
4253	5252	13269
4254	5253	13267
4255	5256	13268
4256	5257	13268
4257	5259	13267
4258	5260	13265
4259	5261	13264
4260	5262	13262
4261	5263	13260
4262	5264	13259
4263	5265	13257
4264	5266	13256
4265	5267	13254
4266	5268	13252
4267	5269	13251
4268	5270	13249
4269	5271	13247
4270	5272	13245
4271	5273	13243
4272	5275	13242
4273	5276	13241
4274	5277	13240
4275	5278	13238
4276	5279	13237
4277	5281	13236
4278	5282	13235
4279	5284	13234
4280	5285	13233
4281	5287	13235
4282	5289	13235
4283	5290	13233
4284	5291	13231
4285	5292	13230
4286	5293	13228
4287	5294	13226
4288	5295	13225
4289	5296	13223
4290	5298	13222
4291	5299	13220
4292	5300	13219
4293	5301	13217
4294	5302	13215
4295	5303	13214
4296	5304	13212
4297	5305	13210
4298	5306	13209
4299	5307	13207
4300	5308	13206
4301	5310	13204
4302	5311	13203
4303	5314	13206
4304	5316	13207
4305	5318	13208
4306	5319	13207
4307	5320	13205
4308	5321	13204
4309	5322	13202
4310	5323	13200
4311	5324	13198
4312	5325	13197
4313	5327	13195
4314	5328	13194
4315	5329	13193
4316	5330	13192
4317	5331	13190
4318	5332	13188
4319	5333	13186
4320	5334	13184
4321	5336	13183
4322	5337	13181
4323	5338	13180
4324	5339	13178
4325	5340	13177
4326	5341	13175
4327	5344	13178
4328	5346	13180
4329	5348	13178
4330	5349	13177
4331	5350	13175
4332	5351	13173
4333	5352	13171
4334	5353	13170
4335	5354	13168
4336	5355	13166
4337	5356	13165
4338	5357	13163
4339	5358	13162
4340	5359	13160
4341	5361	13159
4342	5362	13157
4343	5363	13155
4344	5363	13153
4345	5365	13152
4346	5366	13150
4347	5367	13148
4348	5368	13146
4349	5369	13145
4350	5370	13144
4351	5371	13142
4352	5373	13143
4353	5376	13145
4354	5377	13144
4355	5378	13142
4356	5379	13141
4357	5380	13139
4358	5381	13137
4359	5382	13135
4360	5383	13134
4361	5384	13132
4362	5386	13131
4363	5387	13130
4364	5388	13128
4365	5389	13127
4366	5391	13127
4367	5392	13126
4368	5393	13124
4369	5394	13123
4370	5395	13121
4371	5396	13119
4372	5397	13117
4373	5398	13116
4374	5400	13114
4375	5401	13112
4376	5402	13112
4377	5404	13113
4378	5406	13113
4379	5408	13112
4380	5409	13110
4381	5410	13109
4382	5411	13107
4383	5412	13105
4384	5413	13104
4385	5414	13102
4386	5415	13101
4387	5416	13099
4388	5417	13097
4389	5418	13095
4390	5419	13094
4391	5420	13092
4392	5422	13092
4393	5423	13091
4394	5424	13089
4395	5425	13088
4396	5426	13086
4397	5428	13085
4398	5429	13083
4399	5430	13082
4400	5432	13083
4401	5434	13084
4402	5437	13086
4403	5439	13087
4404	5441	13088
4405	5443	13089
4406	5446	13090
4407	5448	13091
4408	5450	13093
4409	5453	13094
4410	5455	13095
4411	5457	13096
4412	5459	13097
4413	5462	13100
4414	5463	13099
4415	5464	13097
4416	5465	13095
4417	5466	13094
4418	5467	13092
4419	5468	13090
4420	5470	13089
4421	5471	13087
4422	5472	13086
4423	5473	13084
4424	5474	13082
4425	5475	13081
4426	5476	13079
4427	5477	13077
4428	5478	13075
4429	5479	13073
4430	5480	13072
4431	5481	13070
4432	5482	13068
4433	5483	13066
4434	5484	13065
4435	5486	13064
4436	5487	13063
4437	5488	13061
4438	5489	13060
4439	5490	13059
4440	5493	13060
4441	5494	13059
4442	5495	13058
4443	5496	13056
4444	5497	13054
4445	5498	13052
4446	5499	13050
4447	5500	13049
4448	5502	13048
4449	5503	13046
4450	5504	13044
4451	5505	13043
4452	5506	13041
4453	5507	13039
4454	5508	13038
4455	5509	13036
4456	5510	13034
4457	5511	13032
4458	5512	13031
4459	5513	13029
4460	5514	13027
4461	5515	13026
4462	5516	13024
4463	5517	13023
4464	5518	13021
4465	5520	13020
4466	5522	13022
4467	5524	13022
4468	5525	13021
4469	5526	13019
4470	5528	13018
4471	5529	13016
4472	5530	13014
4473	5531	13014
4474	5532	13012
4475	5533	13011
4476	5534	13009
4477	5536	13008
4478	5537	13006
4479	5545	13022
4480	5549	13027
4481	5553	13031
4482	5555	13032
4483	5556	13030
4484	5557	13029
4485	5558	13027
4486	5559	13026
4487	5560	13024
4488	5561	13022
4489	5562	13020
4490	5563	13019
4491	5565	13018
4492	5566	13017
4493	5567	13015
4494	5568	13013
4495	5569	13012
4496	5570	13010
4497	5571	13008
4498	5572	13006
4499	5573	13005
4500	5574	13003
4501	5575	13001
4502	5576	12999
4503	5577	12998
4504	5578	12996
4505	5580	12996
4506	5583	12998
4507	5586	13001
4508	5588	13001
4509	5590	13002
4510	5592	13004
4511	5594	13005
4512	5597	13006
4513	5599	13008
4514	5602	13009
4515	5604	13010
4516	5606	13011
4517	5608	13012
4518	5610	13013
4519	5613	13015
4520	5614	13013
4521	5615	13011
4522	5616	13010
4523	5617	13008
4524	5618	13006
4525	5619	13004
4526	5620	13003
4527	5621	13001
4528	5622	13000
4529	5623	12998
4530	5624	12996
4531	5625	12994
4532	5626	12992
4533	5628	12992
4534	5629	12991
4535	5631	12990
4536	5632	12988
4537	5633	12986
4538	5634	12985
4539	5635	12983
4540	5636	12981
4541	5637	12980
4542	5638	12979
4543	5640	12978
4544	5642	12979
4545	5645	12983
4546	5646	12981
4547	5648	12980
4548	5649	12978
4549	5650	12976
4550	5651	12974
4551	5652	12973
4552	5653	12971
4553	5654	12969
4554	5655	12968
4555	5656	12966
4556	5657	12964
4557	5658	12962
4558	5660	12963
4559	5661	12961
4560	5662	12960
4561	5663	12958
4562	5664	12957
4563	5665	12955
4564	5667	12954
4565	5668	12953
4566	5670	12953
4567	5672	12953
4568	5673	12953
4569	5675	12953
4570	5676	12951
4571	5677	12950
4572	5678	12948
4573	5679	12946
4574	5681	12945
4575	5682	12944
4576	5683	12942
4577	5684	12941
4578	5685	12939
4579	5686	12938
4580	5687	12936
4581	5689	12935
4582	5690	12934
4583	5726	13011
4584	5745	13051
4585	5746	13050
4586	5748	13048
4587	5749	13047
4588	5750	13045
4589	5751	13044
4590	5752	13042
4591	5753	13041
4592	5754	13039
4593	5756	13038
4594	5757	13037
4595	5759	13037
4596	5760	13036
4597	5765	13043
4598	5766	13042
4599	5768	13041
4600	5769	13039
4601	5770	13037
4602	5771	13036
4603	5773	13035
4604	5774	13035
4605	5776	13035
4606	5777	13033
4607	5778	13032
4608	5779	13030
4609	5780	13028
4610	5781	13027
4611	5782	13025
4612	5784	13023
4613	5785	13022
4614	5786	13020
4615	5787	13019
4616	5789	13019
4617	5792	13023
4618	5794	13022
4619	5795	13020
4620	5796	13019
4621	5797	13017
4622	5798	13015
4623	5799	13013
4624	5800	13012
4625	5801	13010
4626	5802	13009
4627	5804	13008
4628	5805	13006
4629	5806	13005
4630	5807	13003
4631	5808	13002
4632	5810	13001
4633	5811	12999
4634	5812	12998
4635	5813	12996
4636	5814	12994
4637	5815	12992
4638	5816	12991
4639	5818	12990
4640	5819	12989
4641	5823	12995
4642	5826	12997
4643	5827	12995
4644	5828	12993
4645	5829	12992
4646	5830	12990
4647	5832	12989
4648	5833	12987
4649	5834	12985
4650	5835	12984
4651	5837	12984
4652	5838	12982
4653	5839	12981
4654	5840	12979
4655	5842	12978
4656	5843	12977
4657	5844	12975
4658	5845	12974
4659	5846	12973
4660	5848	12972
4661	5850	12972
4662	5852	12974
4663	5854	12975
4664	5856	12973
4665	5857	12972
4666	5858	12970
4667	5859	12968
4668	5860	12967
4669	5861	12965
4670	5862	12963
4671	5863	12961
4672	5864	12960
4673	5865	12958
4674	5866	12957
4675	5868	12957
4676	5870	12956
4677	5871	12954
4678	5872	12953
4679	5873	12951
4680	5874	12949
4681	5875	12949
4682	5879	12953
4683	5881	12953
4684	5882	12952
4685	5884	12952
4686	5885	12950
4687	5886	12949
4688	5887	12947
4689	5889	12946
4690	5890	12944
4691	5891	12943
4692	5892	12941
4693	5893	12940
4694	5894	12938
4695	5896	12937
4696	5897	12935
4697	5898	12934
4698	5899	12933
4699	5901	12932
4700	5902	12930
4701	5903	12929
4702	5904	12927
4703	5905	12926
4704	5907	12925
4705	5910	12929
4706	5911	12927
4707	5913	12926
4708	5914	12925
4709	5915	12924
4710	5917	12923
4711	5918	12921
4712	5919	12920
4713	5920	12918
4714	5921	12916
4715	5922	12915
4716	5923	12913
4717	5924	12912
4718	5926	12910
4719	5927	12909
4720	5928	12907
4721	5929	12906
4722	5931	12906
4723	5933	12906
4724	5934	12904
4725	5935	12903
4726	5936	12902
4727	5938	12900
4728	5940	12903
4729	5942	12903
4730	5943	12901
4731	5944	12900
4732	5946	12898
4733	5947	12898
4734	5949	12896
4735	5950	12895
4736	5951	12893
4737	5952	12891
4738	5953	12890
4739	5954	12888
4740	5955	12886
4741	5956	12885
4742	5957	12883
4743	5958	12881
4744	5959	12880
4745	5960	12878
4746	5962	12877
4747	5963	12876
4748	5965	12875
4749	5966	12874
4750	5969	12877
4751	5971	12877
4752	5972	12875
4753	5973	12874
4754	5974	12872
4755	5975	12870
4756	5976	12869
4757	5977	12867
4758	5979	12867
4759	5980	12866
4760	5981	12864
4761	5983	12863
4762	5984	12861
4763	5985	12859
4764	5986	12858
4765	5987	12856
4766	5988	12855
4767	5989	12853
4768	5990	12852
4769	5991	12850
4770	5993	12849
4771	5994	12848
4772	5996	12848
4773	5997	12846
4774	6001	12850
4775	6002	12849
4776	6003	12848
4777	6004	12846
4778	6005	12844
4779	6006	12842
4780	6007	12841
4781	6008	12839
4782	6010	12839
4783	6012	12838
4784	6013	12837
4785	6014	12835
4786	6015	12833
4787	6016	12832
4788	6017	12830
4789	6018	12829
4790	6020	12828
4791	6021	12826
4792	6022	12824
4793	6023	12823
4794	6024	12821
4795	6026	12821
4796	6030	12826
4797	6031	12825
4798	6033	12824
4799	6034	12822
4800	6035	12820
4801	6036	12819
4802	6037	12817
4803	6038	12816
4804	6039	12814
4805	6040	12813
4806	6042	12812
4807	6043	12811
4808	6044	12809
4809	6045	12808
4810	6046	12806
4811	6048	12804
4812	6049	12803
4813	6050	12801
4814	6051	12800
4815	6052	12798
4816	6053	12796
4817	6054	12794
4818	6055	12793
4819	6057	12792
4820	6058	12792
4821	6062	12796
4822	6064	12795
4823	6065	12794
4824	6066	12792
4825	6067	12791
4826	6068	12789
4827	6069	12787
4828	6070	12786
4829	6072	12785
4830	6073	12784
4831	6074	12783
4832	6076	12781
4833	6077	12780
4834	6078	12778
4835	6079	12777
4836	6080	12775
4837	6081	12774
4838	6082	12772
4839	6084	12771
4840	6087	12774
4841	6089	12774
4842	6091	12774
4843	6092	12773
4844	6093	12771
4845	6094	12770
4846	6095	12768
4847	6096	12766
4848	6097	12765
4849	6098	12763
4850	6100	12762
4851	6101	12761
4852	6102	12759
4853	6103	12758
4854	6105	12757
4855	6106	12756
4856	6107	12755
4857	6109	12753
4858	6110	12752
4859	6111	12750
4860	6112	12749
4861	6114	12749
4862	6117	12751
4863	6120	12753
4864	6122	12753
4865	6123	12752
4866	6124	12751
4867	6125	12750
4868	6127	12748
4869	6128	12747
4870	6129	12745
4871	6130	12744
4872	6131	12742
4873	6132	12741
4874	6133	12739
4875	6135	12738
4876	6137	12740
4877	6139	12738
4878	6140	12737
4879	6142	12737
4880	6143	12736
4881	6148	12742
4882	6149	12741
4883	6150	12739
4884	6152	12740
4885	6154	12739
4886	6155	12738
4887	6156	12736
4888	6157	12735
4889	6159	12733
4890	6160	12732
4891	6161	12730
4892	6162	12729
4893	6163	12727
4894	6164	12725
4895	6165	12724
4896	6166	12722
4897	6168	12722
4898	6170	12722
4899	6171	12721
4900	6173	12721
4901	6175	12722
4902	6177	12722
4903	6179	12721
4904	6180	12720
4905	6181	12718
4906	6183	12717
4907	6184	12716
4908	6185	12715
4909	6186	12713
4910	6187	12712
4911	6189	12710
4912	6190	12709
4913	6191	12708
4914	6192	12706
4915	6193	12705
4916	6194	12703
4917	6195	12701
4918	6196	12700
4919	6198	12698
4920	6199	12697
4921	6200	12696
4922	6202	12695
4923	6203	12695
4924	6205	12693
4925	6208	12697
4926	6210	12696
4927	6211	12694
4928	6212	12693
4929	6213	12691
4930	6214	12689
4931	6215	12689
4932	6217	12687
4933	6218	12686
4934	6219	12685
4935	6220	12683
4936	6221	12681
4937	6222	12680
4938	6223	12678
4939	6224	12676
4940	6226	12675
4941	6227	12673
4942	6228	12671
4943	6229	12670
4944	6230	12669
4945	6232	12669
4946	6233	12668
4947	6235	12666
4948	6238	12670
4949	6239	12669
4950	6241	12667
4951	6242	12665
4952	6243	12664
4953	6244	12662
4954	6245	12660
4955	6246	12659
4956	6248	12659
4957	6249	12657
4958	6250	12656
4959	6251	12654
4960	6252	12653
4961	6253	12651
4962	6255	12649
4963	6256	12648
4964	6257	12646
4965	6258	12644
4966	6259	12643
4967	6260	12641
4968	6262	12641
4969	6266	12646
4970	6268	12647
4971	6269	12645
4972	6271	12644
4973	6272	12642
4974	6273	12641
4975	6274	12639
4976	6275	12637
4977	6276	12636
4978	6277	12634
4979	6278	12633
4980	6280	12632
4981	6281	12631
4982	6282	12629
4983	6283	12628
4984	6284	12626
4985	6285	12624
4986	6286	12623
4987	6287	12621
4988	6289	12619
4989	6290	12618
4990	6291	12616
4991	6292	12614
4992	6293	12613
4993	6295	12614
4994	6298	12616
4995	6300	12616
4996	6301	12615
4997	6303	12613
4998	6304	12612
4999	6305	12610
5000	6306	12609
5001	6307	12607
5002	6308	12605
5003	6309	12604
5004	6310	12602
5005	6312	12601
5006	6313	12600
5007	6314	12598
5008	6315	12596
5009	6316	12595
5010	6317	12593
5011	6318	12592
5012	6320	12591
5013	6322	12592
5014	6324	12592
5015	6326	12591
5016	6327	12589
5017	6328	12588
5018	6329	12586
5019	6330	12585
5020	6331	12583
5021	6332	12581
5022	6333	12580
5023	6334	12578
5024	6335	12577
5025	6336	12575
5026	6338	12574
5027	6339	12572
5028	6340	12570
5029	6341	12569
5030	6342	12567
5031	6343	12566
5032	6344	12564
5033	6345	12563
5034	6346	12561
5035	6347	12559
5036	6348	12558
5037	6350	12556
5038	6351	12555
5039	6353	12556
5040	6355	12555
5041	6356	12554
5042	6357	12553
5043	6359	12551
5044	6360	12550
5045	6361	12548
5046	6362	12546
5047	6363	12545
5048	6364	12543
5049	6365	12542
5050	6366	12540
5051	6367	12538
5052	6368	12537
5053	6369	12535
5054	6371	12534
5055	6372	12532
5056	6373	12531
5057	6374	12529
5058	6375	12528
5059	6376	12526
5060	6378	12526
5061	6380	12525
5062	6383	12529
5063	6385	12528
5064	6386	12527
5065	6387	12526
5066	6389	12524
5067	6390	12523
5068	6391	12521
5069	6392	12520
5070	6393	12518
5071	6394	12516
5072	6395	12515
5073	6396	12513
5074	6398	12512
5075	6399	12510
5076	6400	12509
5077	6401	12508
5078	6402	12506
5079	6404	12505
5080	6405	12504
5081	6406	12503
5082	6407	12501
5083	6408	12500
5084	6410	12498
5085	6411	12497
5086	6413	12497
5087	6416	12500
5088	6418	12499
5089	6419	12498
5090	6421	12498
5091	6422	12496
5092	6423	12494
5093	6424	12493
5094	6425	12492
5095	6427	12490
5096	6428	12489
5097	6429	12487
5098	6430	12486
5099	6431	12484
5100	6432	12482
5101	6433	12481
5102	6434	12479
5103	6437	12480
5104	6438	12479
5105	6439	12478
5106	6441	12477
5107	6443	12478
5108	6445	12478
5109	6447	12477
5110	6448	12476
5111	6449	12474
5112	6450	12472
5113	6452	12472
5114	6453	12471
5115	6454	12470
5116	6455	12468
5117	6456	12466
5118	6457	12465
5119	6459	12463
5120	6460	12462
5121	6461	12460
5122	6462	12459
5123	6463	12457
5124	6464	12455
5125	6465	12454
5126	6466	12452
5127	6468	12452
5128	6470	12451
5129	6471	12451
5130	6473	12452
5131	6476	12452
5132	6477	12451
5133	6478	12450
5134	6479	12448
5135	6481	12447
5136	6482	12445
5137	6483	12445
5138	6484	12443
5139	6486	12442
5140	6487	12441
5141	6488	12440
5142	6489	12438
5143	6490	12436
5144	6492	12435
5145	6493	12433
5146	6494	12432
5147	6495	12431
5148	6496	12429
5149	6497	12427
5150	6499	12427
5151	6501	12427
5152	6503	12427
5153	6505	12427
5154	6507	12427
5155	6508	12425
5156	6509	12424
5157	6510	12422
5158	6511	12421
5159	6512	12419
5160	6514	12418
5161	6515	12418
5162	6516	12416
5163	6518	12415
5164	6519	12413
5165	6520	12411
5166	6521	12410
5167	6522	12409
5168	6523	12407
5169	6524	12406
5170	6526	12404
5171	6527	12404
5172	6528	12402
5173	6532	12405
5174	6534	12405
5175	6535	12403
5176	6536	12402
5177	6537	12400
5178	6538	12398
5179	6539	12397
5180	6540	12395
5181	6541	12393
5182	6542	12391
5183	6543	12390
5184	6544	12388
5185	6546	12387
5186	6547	12387
5187	6548	12385
5188	6549	12383
5189	6550	12382
5190	6551	12380
5191	6552	12378
5192	6553	12376
5193	6554	12375
5194	6556	12374
5195	6558	12375
5196	6560	12374
5197	6561	12374
5198	6563	12372
5199	6564	12371
5200	6565	12369
5201	6566	12367
5202	6567	12365
5203	6568	12364
5204	6569	12362
5205	6570	12361
5206	6571	12359
5207	6572	12358
5208	6573	12356
5209	6574	12354
5210	6579	12359
5211	6582	12361
5212	6584	12361
5213	6586	12362
5214	6592	12369
5215	6599	12378
5216	6601	12378
5217	6603	12379
5218	6606	12380
5219	6607	12380
5220	6610	12381
5221	6612	12380
5222	6613	12380
5223	6620	12389
5224	6622	12389
5225	6624	12390
5226	6627	12390
5227	6628	12389
5228	6629	12388
5229	6630	12386
5230	6632	12386
5231	6634	12385
5232	6635	12385
5233	6637	12384
5234	6638	12382
5235	6639	12381
5236	6640	12380
5237	6642	12378
5238	6643	12377
5239	6644	12375
5240	6645	12373
5241	6646	12372
5242	6647	12371
5243	6649	12370
5244	6651	12371
5245	6653	12371
5246	6655	12370
5247	6656	12368
5248	6657	12367
5249	6658	12366
5250	6659	12364
5251	6661	12363
5252	6662	12361
5253	6663	12360
5254	6664	12359
5255	6665	12357
5256	6666	12355
5257	6667	12354
5258	6668	12352
5259	6669	12350
5260	6671	12349
5261	6672	12348
5262	6673	12347
5263	6675	12347
5264	6677	12346
5265	6680	12347
5266	6681	12347
5267	6682	12345
5268	6684	12344
5269	6685	12342
5270	6686	12341
5271	6687	12339
5272	6688	12338
5273	6690	12337
5274	6691	12336
5275	6808	12549
5276	6811	12550
5277	6812	12549
5278	6813	12547
5279	6814	12545
5280	6815	12543
5281	6817	12542
5282	6818	12540
5283	6818	12538
5284	6819	12536
5285	6821	12535
5286	6822	12534
5287	6824	12533
5288	6825	12531
5289	6826	12530
5290	6828	12529
5291	6830	12530
5292	6832	12531
5293	6833	12529
5294	6835	12527
5295	6836	12526
5296	6837	12524
5297	6838	12523
5298	6839	12522
5299	6841	12520
5300	6842	12518
5301	6843	12517
5302	6844	12516
5303	6845	12514
5304	6846	12512
5305	6848	12511
5306	6849	12510
5307	6850	12508
5308	6852	12507
5309	6853	12507
5310	6854	12505
5311	6855	12503
5312	6856	12501
5313	6858	12500
5314	6860	12501
5315	6861	12499
5316	6862	12498
5317	6863	12496
5318	6864	12494
5319	6866	12493
5320	6867	12492
5321	6868	12490
5322	6869	12489
5323	6870	12487
5324	6871	12485
5325	6872	12483
5326	6873	12482
5327	6874	12480
5328	6875	12478
5329	6877	12476
5330	6878	12474
5331	6878	12472
5332	6879	12471
5333	6880	12469
5334	6881	12467
5335	6883	12465
5336	6884	12464
5337	6885	12462
5338	6886	12461
5339	6888	12460
5340	6890	12460
5341	6891	12460
5342	6893	12458
5343	6894	12457
5344	6895	12455
5345	6896	12453
5346	6897	12451
5347	6898	12450
5348	6899	12448
5349	6900	12446
5350	6901	12444
5351	6902	12443
5352	6903	12441
5353	6904	12439
5354	6905	12437
5355	6906	12435
5356	6907	12433
5357	6908	12432
5358	6909	12430
5359	6910	12428
5360	6911	12426
5361	6912	12425
5362	6913	12423
5363	6914	12421
5364	6915	12420
5365	6916	12418
5366	6919	12418
5367	6920	12417
5368	6921	12416
5369	6922	12414
5370	6923	12412
5371	6924	12410
5372	6925	12409
5373	6926	12407
5374	6927	12405
5375	6928	12404
5376	6930	12402
5377	6931	12400
5378	6932	12399
5379	6933	12397
5380	6934	12395
5381	6935	12393
5382	6936	12391
5383	6937	12390
5384	6938	12388
5385	6939	12386
5386	6940	12384
5387	6941	12382
5388	6942	12381
5389	6943	12379
5390	6944	12377
5391	6945	12375
5392	6946	12374
5393	6947	12372
5394	6949	12373
5395	6951	12373
5396	6953	12371
5397	6954	12370
5398	6955	12368
5399	6956	12366
5400	6957	12364
5401	6958	12363
5402	6959	12361
5403	6960	12359
5404	6961	12358
5405	6962	12356
5406	6963	12354
5407	6964	12352
5408	6965	12351
5409	6966	12349
5410	6967	12347
5411	6968	12345
5412	6969	12343
5413	6970	12342
5414	6971	12340
5415	6972	12338
5416	6973	12337
5417	6975	12335
5418	6978	12337
5419	6980	12337
5420	6981	12336
5421	6982	12334
5422	6983	12333
5423	6984	12331
5424	6985	12329
5425	6986	12327
5426	6987	12325
